sku,18k,14k,9k
C004578,8100,7550,6950
C004579,10650,9800,8750
C004580,474800,465600,454750
C004581,474800,465600,454750
C004582,519000,503750,485800
C004583,846050,832450,816400
C004584,846050,832450,816400
C004585,912200,889550,862850
C004586,1073250,1061800,1048300
C004587,1073250,1061800,1048300
C004588,1126550,1107900,1085850
C004589,1524750,1508950,1490400
C004590,1524750,1508950,1490400
C004591,1600000,1573950,1543300
C004592,915350,895950,873150
C004593,915350,895950,873150
C004594,1011950,979300,940850
C004595,1213450,1192450,1167800
C004596,1213450,1192450,1167800
C004597,1316900,1281700,1240300
C004598,1085350,1070000,1052100
C004599,1085350,1070000,1052100
C004600,1158300,1133100,1103400
C004601,924850,909450,891350
C004602,924850,909450,891350
C004603,999800,974100,943950
C004604,256100,240900,223000
C004605,256100,240900,223000
C004606,334650,308600,277900
C004607,367200,362900,357800
C004608,367200,362900,357800
C004609,389050,381700,373100
C004610,2700,2550,2450
C004611,2700,2550,2450
C004612,3250,3050,2800
C004613,3350,3250,3100
C004614,3350,3250,3100
C004615,4050,3800,3500
C004616,4100,3900,3750
C004617,4100,3900,3750
C004618,4850,4600,4300
C004619,13200,11500,9450
C004620,13200,11500,9450
C004621,22050,19050,15550
C004622,5650,5400,5150
C004623,5650,5400,5150
C004624,6650,6250,5850
C004625,7800,7550,7300
C004626,7800,7550,7300
C004627,8800,8400,8000
C004628,8650,8400,8150
C004629,8650,8400,8150
C004630,9800,9350,8900
C004631,9600,9300,9050
C004632,9600,9300,9050
C004633,10800,10400,9900
C004634,10550,10300,9950
C004635,10550,10300,9950
C004636,11900,11400,10850
C004637,11450,11150,10800
C004638,11450,11150,10800
C004639,12850,12350,11800
C004640,12400,12100,11700
C004641,12400,12100,11700
C004642,13900,13350,12750
C004643,13350,13000,12600
C004644,13350,13000,12600
C004645,15000,14400,13750
C004646,18850,18500,18050
C004647,18850,18500,18050
C004648,20550,19950,19250
C004649,20200,19850,19350
C004650,20200,19850,19350
C004651,22100,21400,20650
C004652,22650,22200,21700
C004653,22650,22200,21700
C004654,24600,23900,23100
C004655,21950,21500,20950
C004656,21950,21500,20950
C004657,24100,23300,22450
C004658,25000,24550,24000
C004659,25000,24550,24000
C004660,27200,26400,25500
C004661,2750,2650,2500
C004662,2750,2650,2500
C004663,3450,3200,2900
C004664,3500,3300,3150
C004665,3500,3300,3150
C004666,4200,4000,3700
C004667,4250,4050,3900
C004668,4250,4050,3900
C004669,5150,4850,4450
C004670,5100,4850,4650
C004671,5100,4850,4650
C004672,6200,5850,5400
C004673,5850,5600,5300
C004674,5850,5600,5300
C004675,7050,6600,6100
C004676,8000,7750,7450
C004677,8000,7750,7450
C004678,9250,8850,8300
C004679,8900,8600,8300
C004680,8900,8600,8300
C004681,10250,9800,9250
C004682,9900,9600,9250
C004683,9900,9600,9250
C004684,11400,10900,10250
C004685,10800,10500,10150
C004686,10800,10500,10150
C004687,12450,11900,11200
C004688,11800,11450,11000
C004689,11800,11450,11000
C004690,13550,12900,12200
C004691,12800,12450,11950
C004692,12800,12450,11950
C004693,14700,14000,13250
C004694,13750,13300,12800
C004695,13750,13300,12800
C004696,15800,15050,14200
C004697,19300,18900,18350
C004698,19300,18900,18350
C004699,21550,20750,19850
C004700,20700,20200,19650
C004701,20700,20200,19650
C004702,23000,22250,21250
C004703,23200,22700,22100
C004704,23200,22700,22100
C004705,25700,24850,23850
C004706,22700,22100,21350
C004707,22700,22100,21350
C004708,25500,24550,23300
C004709,25850,25250,24500
C004710,25850,25250,24500
C004711,28850,27800,26600
C004712,111500,107200,102100
C004713,111500,107200,102100
C004714,128100,121700,114100
C004715,115700,111400,106250
C004716,115700,111400,106250
C004717,132300,125900,118250
C004718,30450,27950,25050
C004719,30450,27950,25050
C004720,43050,38750,33700
C004721,46300,43600,40500
C004722,46300,43600,40500
C004723,57500,53400,48500
C004724,37650,35350,32650
C004725,37650,35350,32650
C004726,49350,45350,40650
C004727,44450,40750,36400
C004728,44450,40750,36400
C004729,60150,54400,47650
C004730,93700,86750,78500
C004731,93700,86750,78500
C004732,130700,118550,104250
C004733,57650,53250,48050
C004734,57650,53250,48050
C004735,80750,73150,64200
C004736,34150,31800,29050
C004737,34150,31800,29050
C004738,45800,41800,37100
C004739,33250,30150,26450
C004740,33250,30150,26450
C004741,46600,41750,36000
C004742,22200,19900,17150
C004743,22200,19900,17150
C004744,33850,29850,25150
C004745,37000,34500,31550
C004746,37000,34500,31550
C004747,49600,45300,40200
