sku,22k,18k,14k,9k
C002349,,19824,16705,15010
C002351,,40598,34408,30597
C002352,,40598,34408,30597
C002354,,33107,25450,18883
C002355,,33107,25450,18883
C002357,,33107,25450,18883
C002358,,33107,25450,18883
C002360,,33107,25450,18883
C002361,,33107,25450,18883
C002363,,33107,25450,18883
C002364,,33107,25450,18883
C002366,,33107,25450,18883
C002367,,33107,25450,18883
C002369,,33107,25450,18883
C002370,,33107,25450,18883
C002372,,33107,25450,18883
C002373,,33107,25450,18883
C002375,,33107,25450,18883
C002376,,33107,25450,18883
C002378,,33107,25450,18883
C002379,,33107,25450,18883
C002381,,33107,25450,18883
C002382,,33107,25450,18883
C002384,,33107,25450,18883
C002385,,33107,25450,18883
C002387,,33107,25450,18883
C002388,,33107,25450,18883
C002390,,33107,25450,18883
C002391,,33107,25450,18883
C002393,,33107,25450,18883
C002394,,33107,25450,18883
C002396,,33107,25450,18883
C002397,,33107,25450,18883
C002399,,33107,25450,18883
C002400,,33107,25450,18883
C002402,,33107,25450,18883
C002403,,33107,25450,18883
C002405,,33107,25450,18883
C002406,,33107,25450,18883
C002408,,33107,25450,18883
C002409,,33107,25450,18883
C002411,,33107,25450,18883
C002412,,33107,25450,18883
C002414,,33107,25450,18883
C002415,,33107,25450,18883
C002417,,33107,25450,18883
C002418,,33107,25450,18883
C002420,,33107,25450,18883
C002421,,33107,25450,18883
C002423,,33107,25450,18883
C002424,,33107,25450,18883
C002426,,33107,25450,18883
C002427,,33107,25450,18883
C002429,,33107,25450,18883
C002430,,33107,25450,18883
C002432,,133380,125249,120219
C002433,,133380,125249,120219
C002435,,115544,108141,102408
C002436,,115544,108141,102408
C002438,,27604,24084,21808
C002439,,27604,24084,21808
C002441,,9682,6976,3997
C002442,,9682,6976,3997
C002444,,45525,39578,35871
C002445,,45525,39578,35871
C002447,,117056,111632,108559
C002448,,117056,111632,108559
C002450,,38611,33428,30464
C002451,,38611,33428,30464
C002453,,66130,57514,52270
C002454,,66130,57514,52270
C002456,,27604,24084,21808
C002457,,27604,24084,21808
C002459,,48803,40672,35642
C002460,,48803,40672,35642
C002462,,10192,7243,4158
C002463,,10192,7243,4158
C002465,,63446,59710,57317
C002466,,63446,59710,57317
C002504,,27638,22747,18444
C002505,,27638,22747,18444
C002543,,73723,68905,66097
C002544,,73723,68905,66097
C002546,,65824,58569,52878
C002547,,65824,58569,52878
C002549,,56277,50330,46624
C002550,,56277,50330,46624
C002552,,19824,16705,15010
C002553,,19824,16705,15010
C002555,,33974,29362,26608
C002556,,33974,29362,26608
C002558,,28827,25186,22856
C002559,,28827,25186,22856
C002561,,29761,23814,20107
C002562,,29761,23814,20107
C002564,,67455,60806,55382
C002565,,67455,60806,55382
C002567,,27960,20435,14651
C002568,,27960,20435,14651
C002570,,25361,18359,14228
C002571,,25361,18359,14228
C002573,,48990,38794,28879
C002574,,48990,38794,28879
C002576,,36097,28439,21872
C002577,,36097,28439,21872
C002579,,27094,22203,17901
C002580,,27094,22203,17901
C002582,,61662,50641,39773
C002583,,61662,50641,39773
C002585,,38968,32778,28966
C002586,,38968,32778,28966
C002588,,40564,34133,30214
C002589,,40564,34133,30214
C002591,,44811,37286,31502
C002592,,44811,37286,31502
C002594,,26890,20179,14711
C002595,,26890,20179,14711
C002597,,32088,26905,23941
C002598,,32088,26905,23941
C002600,,18533,13593,10734
C002601,,18533,13593,10734
C002603,,25429,20296,15888
C002604,,25429,20296,15888
C002606,,22745,17855,13552
C002607,,22745,17855,13552
C002609,,61186,53904,46000
C002610,,61186,53904,46000
C002612,,33923,26968,21395
C002613,,33923,26968,21395
C002615,,47359,41412,37706
C002616,,47359,41412,37706
C002618,,43537,38597,35739
C002619,,43537,38597,35739
C002621,,62257,59381,57792
C002622,,62257,59381,57792
C002624,,52099,47208,42905
C002625,,52099,47208,42905
C002627,,37575,33449,30907
C002628,,37575,33449,30907
C002630,,29404,24464,21606
C002631,,29404,24464,21606
C002633,,65280,60341,57482
C002634,,65280,60341,57482
C002636,,74827,68068,64042
C002637,,74827,68068,64042
C002639,,41720,35773,32066
C002640,,41720,35773,32066
C002642,,35180,28421,24395
C002643,,35180,28421,24395
C002645,,36284,30337,26630
C002646,,36284,30337,26630
C002648,,23782,17834,14128
C002649,,23782,17834,14128
C002651,,27841,21774,18013
C002652,,27841,21774,18013
C002654,,42178,34933,30697
C002655,,42178,34933,30697
C002657,,57500,47123,36571
C002658,,57500,47123,36571
C002660,,28962,20140,14845
C002661,,28962,20140,14845
C002663,,63870,50398,37199
C002664,,63870,50398,37199
C002666,,39341,31575,25684
C002667,,39341,31575,25684
C002669,,24104,21519,18594
C002670,,24104,21519,18594
C002672,,14796,11724,9606
C002673,,14796,11724,9606
C002675,,22881,17941,15083
C002676,,22881,17941,15083
C002678,,19943,18364,17306
C002679,,19943,18364,17306
C002681,,28793,22081,16613
C002682,,28793,22081,16613
C002684,,33039,24216,18922
C002685,,33039,24216,18922
C002687,,52065,41687,31135
C002688,,52065,41687,31135
C002690,,46765,41582,38618
C002691,,46765,41582,38618
C002693,,34194,29547,25349
C002694,,34194,29547,25349
C002696,,17513,14442,12324
C002697,,17513,14442,12324
C002699,,12689,10104,7179
C002700,,12689,10104,7179
C002702,,22932,19049,16613
C002703,,22932,19049,16613
C002705,,272468,266521,262815
C002706,,272468,266521,262815
C002708,,26550,21611,18752
C002709,,26550,21611,18752
C002711,,63751,53374,42822
C002712,,63751,53374,42822
C002714,,35757,31145,28392
C002715,,35757,31145,28392
C002717,,53780,44896,37164
C002718,,53780,44896,37164
C002720,,35570,28045,22261
C002721,,35570,28045,22261
C002723,,37456,32808,28611
C002724,,37456,32808,28611
C002726,,34670,30058,27305
C002727,,34670,30058,27305
C002729,,164976,158762,151916
C002730,,164976,158762,151916
C002732,,151166,144211,138638
C002733,,151166,144211,138638
C002735,,82267,77377,73074
C002736,,82267,77377,73074
C002738,,558207,551993,545147
C002739,,558207,551993,545147
C002741,,51657,45601,38862
C002742,,51657,45601,38862
C002744,,280027,273025,268894
C002745,,280027,273025,268894
C002747,,238223,231269,225695
C002748,,238223,231269,225695
C002750,,72602,65647,60074
C002751,,72602,65647,60074
C002753,,72602,65647,60074
C002754,,72602,65647,60074
C002756,,407038,400824,393978
C002757,,407038,400824,393978
C002759,,92782,86568,79722
C002760,,92782,86568,79722
C002762,,92782,86568,79722
C002763,,92782,86568,79722
C002765,,36471,31531,28672
C002766,,36471,31531,28672
C002768,,43979,39331,35134
C002769,,43979,39331,35134
C002771,,26041,21393,17196
C002772,,26041,21393,17196
C002777,,21132,15670,12174
C002778,,21132,15670,12174
C002780,,34517,29214,26195
C002781,,34517,29214,26195
C002783,,32326,25614,20146
C002784,,32326,25614,20146
C002786,,52829,45570,39216
C002787,,52829,45570,39216
C002789,,52523,46092,42173
C002790,,52523,46092,42173
C002792,,27705,22282,19209
C002793,,27705,22282,19209
C002795,,49007,39761,30311
C002796,,49007,39761,30311
C002798,,33940,26414,20630
C002799,,33940,26414,20630
C002801,,18855,17277,16219
C002802,,18855,17277,16219
C002804,,34228,32650,31592
C002805,,34228,32650,31592
C002807,,47563,45742,44577
C002808,,47563,45742,44577
C002810,,70750,68929,67764
C002811,,70750,68929,67764
C002813,,68151,62690,59194
C002814,,68151,62690,59194
C002816,,71973,65019,59445
C002817,,71973,65019,59445
C002819,,42994,36440,32469
C002820,,42994,36440,32469
C002822,,65688,61562,59021
C002823,,65688,61562,59021
C002825,,53254,43301,33491
C002826,,53254,43301,33491
C002828,,38713,30787,22565
C002829,,38713,30787,22565
C002831,,52693,44368,35934
C002832,,52693,44368,35934
C002834,,50960,44504,37553
C002835,,50960,44504,37553
C002837,,53933,46007,37785
C002838,,53933,46007,37785
C002840,,60116,52871,48635
C002841,,60116,52871,48635
C002846,,46119,38219,31546
C002847,,46119,38219,31546
C002849,,58095,49272,43977
C002850,,58095,49272,43977
C002852,,54850,44497,34476
C002853,,54850,44497,34476
C002855,,42450,36635,30004
C002856,,42450,36635,30004
C002858,,54103,44794,35302
C002859,,54103,44794,35302
C002861,,65569,63748,62583
C002862,,65569,63748,62583
C002864,,69136,59184,49374
C002865,,69136,59184,49374
C002867,,69034,55562,42363
C002868,,69034,55562,42363
C002870,,42722,34213,25146
C002871,,42722,34213,25146
C002873,,45830,37821,32842
C002874,,45830,37821,32842
C002876,,137457,127262,117347
C002877,,137457,127262,117347
C002879,,46697,36343,26323
C002880,,46697,36343,26323
C002882,,55122,44370,35154
C002883,,55122,44370,35154
C002885,,76865,69208,62641
C002886,,76865,69208,62641
C002888,,154665,144288,133735
C002889,,154665,144288,133735
C002891,,48599,41499,34232
C002892,,48599,41499,34232
C002894,,54714,43294,32212
C002895,,54714,43294,32212
C002897,,114202,106920,101241
C002898,,114202,106920,101241
C002900,,68644,58266,47714
C002901,,68644,58266,47714
C002903,,33991,27376,20320
C002904,,33991,27376,20320
C002906,,75931,68673,62318
C002907,,75931,68673,62318
C002909,,56005,47254,38079
C002910,,56005,47254,38079
C002912,,27264,20953,17087
C002913,,27264,20953,17087
C002915,,18159,14797,12997
C002916,,18159,14797,12997
C002918,,41533,36192,31731
C002919,,41533,36192,31731
C002921,,51266,44590,39083
C002922,,51266,44590,39083
C002924,,30661,23707,18133
C002925,,30661,23707,18133
C002927,,31392,24935,17984
C002928,,31392,24935,17984
C002930,,50519,42194,33760
C002931,,50519,42194,33760
C002933,,35740,29284,22333
C002934,,35740,29284,22333
C002936,,30067,23391,17884
C002937,,30067,23391,17884
C002939,,30797,23795,19664
C002940,,30797,23795,19664
C002942,,51980,46287,39708
C002943,,51980,46287,39708
C002945,,25990,20286,16684
C002946,,25990,20286,16684
C002948,,35333,30721,27967
C002949,,35333,30721,27967
C002951,,30067,25054,20698
C002952,,30067,25054,20698
C002954,,89741,84159,80611
C002955,,89741,84159,80611
C002957,,40310,36790,34514
C002958,,40310,36790,34514
C002960,,79583,74936,70738
C002961,,79583,74936,70738
C002963,,51249,46602,42404
C002964,,51249,46602,42404
C002966,,23357,17933,14860
C002967,,23357,17933,14860
C002969,,27773,20529,16292
C002970,,27773,20529,16292
C002972,,119468,114528,111670
C002973,,119468,114528,111670
C002975,,125855,120965,116662
C002976,,125855,120965,116662
C002978,,132412,127765,123567
C002979,,132412,127765,123567
C002981,,219317,212885,208967
C002982,,219317,212885,208967
C002984,,134468,128278,124466
C002985,,134468,128278,124466
C002987,,118483,115655,112624
C002988,,118483,115655,112624
C002990,,64040,56114,47893
C002991,,64040,56114,47893
C002993,,24835,18645,14833
C002994,,24835,18645,14833
C002996,,53423,44601,39306
C002997,,53423,44601,39306
C002999,,53423,44601,39306
C003000,,53423,44601,39306
C003002,,53423,44601,39306
C003003,,53423,44601,39306
C003005,,53423,44601,39306
C003006,,53423,44601,39306
C003008,,98540,89717,84423
C003009,,98540,89717,84423
C003011,,98540,89717,84423
C003012,,98540,89717,84423
C003014,,98540,89717,84423
C003015,,98540,89717,84423
C003017,,98540,89717,84423
C003018,,98540,89717,84423
C003020,,21794,16854,13995
C003021,,21794,16854,13995
C003023,,21794,16854,13995
C003024,,21794,16854,13995
C003026,,21794,16854,13995
C003027,,21794,16854,13995
C003029,,21794,16854,13995
C003030,,21794,16854,13995
C003032,,28181,23291,18988
C003033,,28181,23291,18988
C003035,,28181,23291,18988
C003036,,28181,23291,18988
C003038,,28181,23291,18988
C003039,,28181,23291,18988
C003041,,28181,23291,18988
C003042,,28181,23291,18988
C003044,,34738,30090,25893
C003045,,34738,30090,25893
C003047,,34738,30090,25893
C003048,,34738,30090,25893
C003050,,34738,30090,25893
C003051,,34738,30090,25893
C003053,,34738,30090,25893
C003054,,34738,30090,25893
C003056,,34585,28154,24235
C003057,,34585,28154,24235
C003059,,34585,28154,24235
C003060,,34585,28154,24235
C003062,,34585,28154,24235
C003063,,34585,28154,24235
C003065,,34585,28154,24235
C003066,,34585,28154,24235
C003068,,20809,17981,14950
C003069,,20809,17981,14950
C003071,,20809,17981,14950
C003072,,20809,17981,14950
C003074,,20809,17981,14950
C003075,,20809,17981,14950
C003077,,20809,17981,14950
C003078,,20809,17981,14950
C003080,,36793,30603,26792
C003081,,36793,30603,26792
C003083,,36793,30603,26792
C003084,,36793,30603,26792
C003086,,36793,30603,26792
C003087,,36793,30603,26792
C003089,,36793,30603,26792
C003090,,36793,30603,26792
C003092,,73604,67135,61774
C003093,,73604,67135,61774
C003095,,125719,116896,111602
C003096,,125719,116896,111602
C003098,,34347,30464,28028
C003099,,34347,30464,28028
C003101,,33719,27663,20924
C003102,,33719,27663,20924
C003104,,37303,31611,25032
C003105,,37303,31611,25032
C003107,,31612,25302,21436
C003108,,31612,25302,21436
C003110,,26686,21747,18888
C003111,,26686,21747,18888
C003113,,22236,17588,13391
C003114,,22236,17588,13391
C003116,,40395,33719,28212
C003117,,40395,33719,28212
C003119,,8952,5833,4138
C003120,,8952,5833,4138
C003122,,12214,9095,7399
C003123,,12214,9095,7399
C003125,,13182,9541,7211
C003126,,13182,9541,7211
C003128,,8986,6110,4522
C003129,,8986,6110,4522
C003131,,16426,13355,11237
C003132,,16426,13355,11237
C003134,,15883,12811,10693
C003135,,15883,12811,10693
C003137,,17513,14442,12324
C003138,,17513,14442,12324
C003140,,26194,22310,19875
C003141,,26194,22310,19875
C003143,,16019,12900,11204
C003144,,16019,12900,11204
C003146,,17649,14531,12835
C003147,,17649,14531,12835
C003149,,22932,19049,16613
C003150,,22932,19049,16613
C003152,,16477,13080,10855
C003153,,16477,13080,10855
C003155,,18668,16083,13158
C003156,,18668,16083,13158
C003158,,23510,19869,17539
C003159,,23510,19869,17539
C003161,,14863,12278,9353
C003162,,14863,12278,9353
C003164,,19790,16428,14627
C003165,,19790,16428,14627
C003167,,17581,14996,12071
C003168,,17581,14996,12071
C003170,,12180,8818,7017
C003171,,12180,8818,7017
C003173,,28538,23235,20216
C003174,,28538,23235,20216
C003176,,21318,18247,16129
C003177,,21318,18247,16129
C003203,,12180,8818,7017
C003204,,12180,8818,7017
C003206,,15373,12545,9514
C003207,,15373,12545,9514
C003209,,13521,11058,8186
C003210,,13521,11058,8186
C003212,,13521,11058,8186
C003213,,13521,11058,8186
C003215,,25650,21767,19331
C003216,,25650,21767,19331
C003218,,47308,35863,24252
C003219,,47308,35863,24252
C003221,,39324,32370,26797
C003222,,39324,32370,26797
C003224,,13708,10637,8519
C003225,,13708,10637,8519
C003227,,14796,11724,9606
C003228,,14796,11724,9606
C003230,,56991,48739,43654
C003231,,56991,48739,43654
C003233,,13776,11191,8266
C003234,,13776,11191,8266
C003236,,27773,22834,19975
C003237,,27773,22834,19975
C003245,,35502,26132,18189
C003246,,35502,26132,18189
C003248,,28368,21109,14755
C003249,,28368,21109,14755
C003251,,42042,39457,36532
C003252,,42042,39457,36532
C003254,,25735,23150,20224
C003255,,25735,23150,20224
C003257,,205438,199491,195785
C003258,,205438,199491,195785
C003260,,9615,8036,6978
C003261,,9615,8036,6978
C003263,,24223,22159,20889
C003264,,24223,22159,20889
C003266,,17632,15084,13601
C003267,,17632,15084,13601
C003269,,17242,14170,12052
C003270,,17242,14170,12052
C003272,,21862,18791,16673
C003273,,21862,18791,16673
C003275,,24648,22062,19137
C003276,,24648,22062,19137
C003278,,46357,37534,32239
C003279,,46357,37534,32239
C003281,,60507,51137,43194
C003282,,60507,51137,43194
C003284,,118194,112247,108541
C003285,,118194,112247,108541
C003290,,57364,48056,38563
C003291,,57364,48056,38563
C003293,,47937,40678,34324
C003294,,47937,40678,34324
C003296,,52693,44368,35934
C003297,,52693,44368,35934
C003299,,47597,40315,32411
C003300,,47597,40315,32411
C003302,,45559,39345,32499
C003303,,45559,39345,32499
C003311,,18363,13229,8821
C003312,,18363,13229,8821
